acceptable,case,design_load_kpa,duration,glass_all,governing_LR_kpa,lite1_construction,lite1_glass,lite1_nominal,lite2_construction,lite2_glass,lite2_nominal,lite3_nominal,long_m,short_m,support_family
True,triple_ig,3.0,short,FT,13.903342568153898,,,5,,,4,4,2.5,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,16.73464463849905,,,5,,,4,5,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,5.696740572689962,monolithic,AN,6,laminated,AN,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.951241189103373,monolithic,AN,6,laminated,AN,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.416856126843318,monolithic,AN,6,laminated,AN,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.021010726347466,monolithic,AN,8,laminated,AN,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,6.246893089055659,monolithic,AN,8,laminated,AN,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.98199423996737,monolithic,AN,8,laminated,AN,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,11.393001861409413,monolithic,AN,6,laminated,HS,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,10.452620288107122,monolithic,AN,6,laminated,HS,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.324474045558116,monolithic,AN,6,laminated,HS,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,10.06504967480997,monolithic,AN,8,laminated,HS,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,13.187885410228612,monolithic,AN,8,laminated,HS,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,10.517543395486669,monolithic,AN,8,laminated,HS,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,11.393001861409413,monolithic,AN,6,laminated,FT,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,17.74909763672203,monolithic,AN,6,laminated,FT,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,18.64894809111623,monolithic,AN,6,laminated,FT,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,10.06504967480997,monolithic,AN,8,laminated,FT,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,14.057331948058618,monolithic,AN,8,laminated,FT,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,21.035086790973338,monolithic,AN,8,laminated,FT,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,6.329711747433292,monolithic,HS,6,laminated,AN,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,5.501379099003749,monolithic,HS,6,laminated,AN,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.907617918714799,monolithic,HS,6,laminated,AN,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.912234140386074,monolithic,HS,8,laminated,AN,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,6.9409923211729545,monolithic,HS,8,laminated,AN,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,5.5355491555193,monolithic,HS,8,laminated,AN,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,11.393481145379925,monolithic,HS,6,laminated,HS,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.902482378206747,monolithic,HS,6,laminated,HS,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.833712253686636,monolithic,HS,6,laminated,HS,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,16.042021452694932,monolithic,HS,8,laminated,HS,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,12.493786178111318,monolithic,HS,8,laminated,HS,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.96398847993474,monolithic,HS,8,laminated,HS,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,21.646703536677883,monolithic,HS,6,laminated,FT,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,20.905240576214243,monolithic,HS,6,laminated,FT,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,18.64894809111623,monolithic,HS,6,laminated,FT,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,19.123594382138943,monolithic,HS,8,laminated,FT,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,26.375770820457223,monolithic,HS,8,laminated,FT,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,21.035086790973338,monolithic,HS,8,laminated,FT,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,6.329711747433292,monolithic,FT,6,laminated,AN,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,5.501379099003749,monolithic,FT,6,laminated,AN,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,4.907617918714799,monolithic,FT,6,laminated,AN,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,8.912234140386074,monolithic,FT,8,laminated,AN,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,6.9409923211729545,monolithic,FT,8,laminated,AN,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,5.5355491555193,monolithic,FT,8,laminated,AN,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,12.026452320123253,monolithic,FT,6,laminated,HS,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,10.452620288107122,monolithic,FT,6,laminated,HS,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,9.324474045558116,monolithic,FT,6,laminated,HS,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,16.93324486673354,monolithic,FT,8,laminated,HS,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,13.187885410228612,monolithic,FT,8,laminated,HS,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,10.517543395486669,monolithic,FT,8,laminated,HS,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,22.78696229075985,monolithic,FT,6,laminated,FT,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,19.804964756413494,monolithic,FT,6,laminated,FT,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,17.667424507373273,monolithic,FT,6,laminated,FT,12,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,32.084042905389865,monolithic,FT,8,laminated,FT,8,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,24.987572356222636,monolithic,FT,8,laminated,FT,10,,2.5,1.5,monolithic_four_sides
True,double_ig_molg,3.0,short,,19.92797695986948,monolithic,FT,8,laminated,FT,12,,2.5,1.5,monolithic_four_sides
False,single_monolithic,3.0,short,,1.2227124610119953,monolithic,AN,3,,,,,3.0,1.5,monolithic_four_sides
False,single_monolithic,3.0,short,,2.1372776524127195,monolithic,AN,4,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,3.28256916097865,monolithic,AN,5,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,5.648588272843204,monolithic,AN,6,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,8.206636749418875,monolithic,AN,8,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,12.82286992096699,monolithic,AN,10,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,15.0,monolithic,AN,12,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,15.0,monolithic,AN,16,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,15.0,monolithic,AN,19,,,,,3.0,1.5,monolithic_four_sides
False,single_monolithic,3.0,short,,2.4454249220239905,monolithic,HS,3,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,4.274555304825439,monolithic,HS,4,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,6.5651383219573,monolithic,HS,5,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,11.297176545686408,monolithic,HS,6,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,16.41327349883775,monolithic,HS,8,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,25.64573984193398,monolithic,HS,10,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,30.0,monolithic,HS,12,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,30.0,monolithic,HS,16,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,30.0,monolithic,HS,19,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,4.890849844047981,monolithic,FT,3,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,8.549110609650878,monolithic,FT,4,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,13.1302766439146,monolithic,FT,5,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,22.594353091372817,monolithic,FT,6,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,32.8265469976755,monolithic,FT,8,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,51.29147968386796,monolithic,FT,10,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,60.0,monolithic,FT,12,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,60.0,monolithic,FT,16,,,,,3.0,1.5,monolithic_four_sides
True,single_monolithic,3.0,short,,60.0,monolithic,FT,19,,,,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,10.167458891117768,monolithic,AN,6,monolithic,AN,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,10.491439026245722,monolithic,AN,6,monolithic,AN,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,14.247633245518877,monolithic,AN,6,monolithic,AN,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,10.491439026245722,monolithic,AN,8,monolithic,AN,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,14.771946148953976,monolithic,AN,8,monolithic,AN,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,17.97598587051447,monolithic,AN,8,monolithic,AN,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,14.247633245518877,monolithic,AN,10,monolithic,AN,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,17.97598587051447,monolithic,AN,10,monolithic,AN,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,23.081165857740583,monolithic,AN,10,monolithic,AN,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.297176545686408,monolithic,AN,6,monolithic,HS,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.08306848933515,monolithic,AN,6,monolithic,HS,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,29.72941196233265,monolithic,AN,6,monolithic,HS,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.657154473606358,monolithic,AN,8,monolithic,HS,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.41327349883775,monolithic,AN,8,monolithic,HS,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,22.92356633915887,monolithic,AN,8,monolithic,HS,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.830703606132086,monolithic,AN,10,monolithic,HS,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.97331763390497,monolithic,AN,10,monolithic,HS,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,25.64573984193398,monolithic,AN,10,monolithic,HS,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.297176545686408,monolithic,AN,6,monolithic,FT,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.08306848933515,monolithic,AN,6,monolithic,FT,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,29.72941196233265,monolithic,AN,6,monolithic,FT,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.657154473606358,monolithic,AN,8,monolithic,FT,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.41327349883775,monolithic,AN,8,monolithic,FT,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,22.92356633915887,monolithic,AN,8,monolithic,FT,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.830703606132086,monolithic,AN,10,monolithic,FT,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.97331763390497,monolithic,AN,10,monolithic,FT,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,25.64573984193398,monolithic,AN,10,monolithic,FT,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.297176545686408,monolithic,HS,6,monolithic,AN,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.657154473606358,monolithic,HS,6,monolithic,AN,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.830703606132086,monolithic,HS,6,monolithic,AN,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.08306848933515,monolithic,HS,8,monolithic,AN,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.41327349883775,monolithic,HS,8,monolithic,AN,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.97331763390497,monolithic,HS,8,monolithic,AN,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,29.72941196233265,monolithic,HS,10,monolithic,AN,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,22.92356633915887,monolithic,HS,10,monolithic,AN,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,25.64573984193398,monolithic,HS,10,monolithic,AN,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,20.334917782235536,monolithic,HS,6,monolithic,HS,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,20.982878052491444,monolithic,HS,6,monolithic,HS,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,28.495266491037754,monolithic,HS,6,monolithic,HS,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,20.982878052491444,monolithic,HS,8,monolithic,HS,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,29.543892297907952,monolithic,HS,8,monolithic,HS,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,35.95197174102894,monolithic,HS,8,monolithic,HS,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,28.495266491037754,monolithic,HS,10,monolithic,HS,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,35.95197174102894,monolithic,HS,10,monolithic,HS,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,46.162331715481166,monolithic,HS,10,monolithic,HS,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,21.464635436804176,monolithic,HS,6,monolithic,FT,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,36.25783012973679,monolithic,HS,6,monolithic,FT,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,56.485882728432045,monolithic,HS,6,monolithic,FT,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,22.148593499852076,monolithic,HS,8,monolithic,FT,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,31.185219647791723,monolithic,HS,8,monolithic,FT,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,43.55477604440185,monolithic,HS,8,monolithic,FT,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,30.07833685165096,monolithic,HS,10,monolithic,FT,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,37.94930350441944,monolithic,HS,10,monolithic,FT,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,48.72690569967456,monolithic,HS,10,monolithic,FT,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.297176545686408,monolithic,FT,6,monolithic,AN,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,11.657154473606358,monolithic,FT,6,monolithic,AN,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.830703606132086,monolithic,FT,6,monolithic,AN,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.08306848933515,monolithic,FT,8,monolithic,AN,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.41327349883775,monolithic,FT,8,monolithic,AN,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.97331763390497,monolithic,FT,8,monolithic,AN,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,29.72941196233265,monolithic,FT,10,monolithic,AN,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,22.92356633915887,monolithic,FT,10,monolithic,AN,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,25.64573984193398,monolithic,FT,10,monolithic,AN,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,21.464635436804176,monolithic,FT,6,monolithic,HS,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,22.148593499852076,monolithic,FT,6,monolithic,HS,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,30.07833685165096,monolithic,FT,6,monolithic,HS,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,36.25783012973679,monolithic,FT,8,monolithic,HS,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,31.185219647791723,monolithic,FT,8,monolithic,HS,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,37.94930350441944,monolithic,FT,8,monolithic,HS,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,56.485882728432045,monolithic,FT,10,monolithic,HS,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,43.55477604440185,monolithic,FT,10,monolithic,HS,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,48.72690569967456,monolithic,FT,10,monolithic,HS,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,40.66983556447107,monolithic,FT,6,monolithic,FT,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,41.96575610498289,monolithic,FT,6,monolithic,FT,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,56.99053298207551,monolithic,FT,6,monolithic,FT,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,41.96575610498289,monolithic,FT,8,monolithic,FT,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,59.087784595815904,monolithic,FT,8,monolithic,FT,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,71.90394348205788,monolithic,FT,8,monolithic,FT,10,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,56.99053298207551,monolithic,FT,10,monolithic,FT,6,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,71.90394348205788,monolithic,FT,10,monolithic,FT,8,,3.0,1.5,monolithic_four_sides
True,double_ig_momo,3.0,short,,92.32466343096233,monolithic,FT,10,monolithic,FT,10,,3.0,1.5,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.381681263543644,,,3,,,2.5,3,3.0,1.5,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.85224650436982,,,3,,,2.5,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.63320938247134,,,3,,,2.5,5,3.0,1.5,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.971191280259149,,,3,,,3,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.327254533019591,,,3,,,3,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.04604835624059,,,3,,,3,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.327254533019591,,,3,,,4,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.2604196141912505,,,3,,,4,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.857080783551946,,,3,,,4,5,3.0,1.5,monolithic_four_sides
False,triple_ig,3.0,short,AN,2.85224650436982,,,4,,,2.5,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.7854115855414787,,,4,,,2.5,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.444241809782697,,,4,,,2.5,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.327254533019591,,,4,,,3,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.2604196141912505,,,4,,,3,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.857080783551946,,,4,,,3,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.2604196141912505,,,4,,,4,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,5.193584695362908,,,4,,,4,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,5.668113210863302,,,4,,,4,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,3.63320938247134,,,5,,,2.5,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.444241809782697,,,5,,,2.5,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,5.598506734940105,,,5,,,2.5,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.04604835624059,,,5,,,3,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.857080783551946,,,5,,,3,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,6.011345708709355,,,5,,,3,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.857080783551946,,,5,,,4,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,5.668113210863302,,,5,,,4,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,AN,6.822378136020711,,,5,,,4,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,4.763362527087288,,,3,,,2.5,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,5.70449300873964,,,3,,,2.5,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,7.26641876494268,,,3,,,2.5,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,5.942382560518298,,,3,,,3,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,6.654509066039182,,,3,,,3,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,8.09209671248118,,,3,,,3,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,6.654509066039182,,,3,,,4,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,8.520839228382501,,,3,,,4,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,9.714161567103892,,,3,,,4,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,5.70449300873964,,,4,,,2.5,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,7.570823171082957,,,4,,,2.5,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,8.888483619565394,,,4,,,2.5,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,6.654509066039182,,,4,,,3,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,8.520839228382501,,,4,,,3,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,9.714161567103892,,,4,,,3,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,8.520839228382501,,,4,,,4,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,10.387169390725816,,,4,,,4,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,11.336226421726604,,,4,,,4,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,7.26641876494268,,,5,,,2.5,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,8.888483619565394,,,5,,,2.5,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,11.19701346988021,,,5,,,2.5,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,8.09209671248118,,,5,,,3,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,9.714161567103892,,,5,,,3,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,12.02269141741871,,,5,,,3,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,9.714161567103892,,,5,,,4,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,11.336226421726604,,,5,,,4,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,HS,13.644756272041421,,,5,,,4,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,9.526725054174577,,,3,,,2.5,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,11.40898601747928,,,3,,,2.5,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,14.53283752988536,,,3,,,2.5,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,11.884765121036596,,,3,,,3,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,13.309018132078364,,,3,,,3,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,16.18419342496236,,,3,,,3,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,13.309018132078364,,,3,,,4,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,17.041678456765002,,,3,,,4,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,19.428323134207783,,,3,,,4,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,11.40898601747928,,,4,,,2.5,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,15.141646342165915,,,4,,,2.5,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,17.776967239130787,,,4,,,2.5,5,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,13.309018132078364,,,4,,,3,3,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,17.041678456765002,,,4,,,3,4,3.0,1.5,monolithic_four_sides
True,triple_ig,3.0,short,FT,19.428323134207783,,,4,,,3,5,3.0,1.5,monolithic_four_sides
